,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,MAPE_train,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
573,print_S,406661.888,3973762.698,0.013753134,25310.59043,0.007463982,3973762.698,0.013753134,25310.59043,0.007463982,TRUE,1,0.951414913,NA,NA,0.049202443,NA,NA,0.049202443,0.503391065,0.048839426,0,8433.578211,2.88E-05,65481090.25,1.00E-04,4_141_4,4,141,4,1264,40,601634.9778,3832.069922,4286.085261,454.0153389,13424.05358,0.047836968,0.160031275,3.503081586,6.604939614,0.151401838,3,FALSE,7.096372097,0.133290851,5.41243392,8.782649766,0.021462289
574,facebook_S,31313.59556,692944.2193,0.00239827,4413.657448,0.001301568,692944.2193,0.00239827,4413.657448,0.001301568,TRUE,1,0.951414913,NA,NA,0.049202443,NA,NA,0.049202443,0.503391065,0.048839426,0,8433.578211,2.88E-05,65481090.25,1.00E-04,4_141_4,4,141,4,1264,40,334078.022,2127.88549,2722.756741,594.8712504,3773.045437,0.026563083,0.027906233,1.773143082,2.074198761,0.482113874,3,FALSE,1.461670424,0.114584062,0.016052547,2.91327332,0.115425789
575,search_S,39220.93706,1378226.667,0.004770022,8778.513805,0.002588745,1378226.667,0.004770022,8778.513805,0.002588745,TRUE,1,0.951414913,NA,NA,0.049202443,NA,NA,0.049202443,0.503391065,0.048839426,0,8433.578211,2.88E-05,65481090.25,1.00E-04,4_141_4,4,141,4,1264,40,809960,5158.980892,6531.686905,1372.706013,9145.312522,0.064401227,0.055503911,1.772697499,1.701598434,0.587682722,3,FALSE,0.448232094,0.101542636,0,1.735979495,0.131782285
576,newsletter,99701.2328,5458294.085,0.018891076,34766.20436,0.010252402,5458294.085,0.018891076,34766.20436,0.010252402,TRUE,1,0.951414913,NA,NA,0.049202443,NA,NA,0.049202443,0.503391065,0.048839426,0,8433.578211,2.88E-05,65481090.25,1.00E-04,4_141_4,4,141,4,1264,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.251232479
577,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
578,trend,0.191566231,53601561.88,0.185507129,341411.2221,0.10091994,53601561.88,0.185507129,341411.2221,0.10091994,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
579,season,0.205504215,75232.95848,0.00026037,479.1908183,0.000141647,75232.95848,0.00026037,479.1908183,0.000141647,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
580,holiday,1,6959499.542,0.024085805,278379.9817,0.08228813,6959499.542,0.024085805,278379.9817,0.08228813,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
581,competitor_sales_B,0.225869799,196786110,0.68104781,1253414.713,0.370504921,196786110,0.68104781,1253414.713,0.370504921,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
582,events,1.034646559,1316905.674,0.004557617,1316905.674,0.389272623,1316905.674,0.004557617,1316905.674,0.389272623,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
583,tv_S,394907.1276,11769297.04,0.040731808,74963.67539,0.022158995,11769297.04,0.040731808,74963.67539,0.022158995,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,2591412.147,16505.80985,25556.75357,9050.943718,89764.75657,0.206047363,0.480755405,5.438373359,4.541653882,0.220184106,2,FALSE,4.247987423,0.086790804,3.530320153,4.972214504,0.368322793
584,ooh_S,199312.9746,6820633.239,0.023605209,43443.52382,0.012841751,6820633.239,0.023605209,43443.52382,0.012841751,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,8239693.867,52482.12654,77252.4384,24770.31186,53057.5321,0.655151359,0.278611058,1.010963839,0.827777506,1.208054088,2,FALSE,0.972517559,0.032813687,0.700789299,1.245937721,0.619346803
585,print_S,433250.5507,3501110.18,0.012116828,22300.06484,0.00659182,3501110.18,0.012116828,22300.06484,0.00659182,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,601634.9778,3832.069922,4932.530725,1100.460803,8169.62504,0.047836968,0.143014289,2.131909179,5.819326186,0.171841201,2,FALSE,6.658902603,0.199649465,4.994830233,8.311695885,0.04409909
586,facebook_S,40350.60767,949521.7506,0.003286155,6047.909239,0.00178774,949521.7506,0.003286155,6047.909239,0.00178774,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,334078.022,2127.88549,2469.829101,341.9436105,6044.982034,0.026563083,0.038786319,2.840839914,2.842215555,0.351838198,2,FALSE,1.525111119,0.224071472,0,3.390329903,0.089191717
587,search_S,87941.96524,1440279.623,0.004984596,9173.755561,0.002711729,1440279.623,0.004984596,9173.755561,0.002711729,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,809960,5158.980892,6255.852673,1096.871781,5882.207316,0.064401227,0.058832929,1.140187847,1.778210804,0.562363021,2,FALSE,1.613799969,0.114814542,0.663204966,2.570670195,0.0198821
588,newsletter,99073.64272,5725949.952,0.019816671,36471.0188,0.010780703,5725949.952,0.019816671,36471.0188,0.010780703,TRUE,1,0.950683375,NA,NA,0.049571476,NA,NA,0.049571476,0.475905708,0.048569235,0,8151.457051,2.45E-05,65481090.25,1.00E-04,4_142_9,4,142,9,1278,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.3029637
589,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
590,trend,0.183507974,51346805.65,0.177701883,327049.7175,0.096793595,51346805.65,0.177701883,327049.7175,0.096793595,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
591,season,0.205762181,75327.39713,0.000260694,479.7923384,0.000141999,75327.39713,0.000260694,479.7923384,0.000141999,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
592,holiday,1,6959499.542,0.024085552,278379.9817,0.082389306,6959499.542,0.024085552,278379.9817,0.082389306,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
593,competitor_sales_B,0.227851564,198512697.2,0.687016059,1264412.084,0.374215248,198512697.2,0.687016059,1264412.084,0.374215248,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
594,events,1.031346406,1312705.215,0.004543032,1312705.215,0.388508077,1312705.215,0.004543032,1312705.215,0.388508077,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
595,tv_S,375092.5316,9813887.853,0.033964067,62508.83983,0.018500109,9813887.853,0.033964067,62508.83983,0.018500109,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,2591412.147,16505.80985,24796.4157,8290.605852,64490.42015,0.206047363,0.396171741,3.907134562,3.787081057,0.26405561,2,FALSE,4.247987423,0.086790804,3.530320153,4.972214504,0.282748054
596,ooh_S,220660.6866,9175250.346,0.03175386,58441.08501,0.017296216,9175250.346,0.03175386,58441.08501,0.017296216,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,8239693.867,52482.12654,86233.5942,33751.46766,68813.90453,0.655151359,0.370390915,1.311187428,1.113542626,0.898034774,2,FALSE,0.972517559,0.032813687,0.700789299,1.245937721,0.708680685
597,print_S,325657.8529,4099843.369,0.014188806,26113.65203,0.007728593,4099843.369,0.014188806,26113.65203,0.007728593,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,601634.9778,3832.069922,5401.379602,1569.30968,14048.7116,0.047836968,0.165504447,3.666089576,6.814503013,0.146745845,2,FALSE,6.658902603,0.199649465,4.994830233,8.311695885,0.10515162
598,facebook_S,21944.68601,521361.921,0.001804338,3320.776567,0.000982817,521361.921,0.001804338,3320.776567,0.000982817,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,334078.022,2127.88549,2487.759966,359.8744753,3108.871209,0.026563083,0.021046589,1.461014337,1.560599281,0.640779483,2,FALSE,1.525111119,0.224071472,0,3.390329903,0.077035302
599,search_S,86298.7118,1161458.329,0.004019594,7397.823754,0.002189459,1161458.329,0.004019594,7397.823754,0.002189459,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,809960,5158.980892,5800.904935,641.9240437,3642.485935,0.064401227,0.046886308,0.706047572,1.433969985,0.697364666,2,FALSE,1.613799969,0.114814542,0.663204966,2.570670195,0.0029066
600,newsletter,98646.77914,5970300.039,0.020662114,38027.38879,0.011254581,5970300.039,0.020662114,38027.38879,0.011254581,TRUE,1,0.950313052,NA,NA,0.049757246,NA,NA,0.049757246,0.362517075,0.048854728,0,7294.565488,1.14E-05,65481090.25,1.00E-04,4_150_6,4,150,6,1347,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.336960906
601,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
602,trend,0.204413147,57196218.23,0.197950738,364307.1225,0.107670502,57196218.23,0.197950738,364307.1225,0.107670502,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
603,season,0.214802051,78636.79957,0.000272155,500.8713348,0.000148032,78636.79957,0.000272155,500.8713348,0.000148032,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
604,holiday,1,6959499.542,0.024086174,278379.9817,0.082274846,6959499.542,0.024086174,278379.9817,0.082274846,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
605,competitor_sales_B,0.22491237,195951962.4,0.678171334,1248101.672,0.368874844,195951962.4,0.678171334,1248101.672,0.368874844,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
606,events,1.035100753,1317483.776,0.004559688,1317483.776,0.389380636,1317483.776,0.004559688,1317483.776,0.389380636,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
607,tv_S,373508.2407,10617202.32,0.03674514,67625.4925,0.019986627,10617202.32,0.03674514,67625.4925,0.019986627,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,2591412.147,16505.80985,23875.43176,7369.621905,77680.65922,0.206047363,0.475159589,4.706261608,4.097072068,0.244076742,3,FALSE,4.31228801,0.053780903,3.632594283,4.992426925,0.290496845
608,ooh_S,149725.8306,7234979.848,0.025039586,46082.67419,0.013619675,7234979.848,0.025039586,46082.67419,0.013619675,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,8239693.867,52482.12654,76941.7865,24459.65996,56966.69338,0.655151359,0.323792459,1.085449412,0.878064157,1.138868945,3,FALSE,0.964726776,0.021907459,0.687404902,1.241327874,0.635327467
609,print_S,369746.555,3723937.193,0.012888197,23719.34518,0.007010222,3723937.193,0.012888197,23719.34518,0.007010222,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,601634.9778,3832.069922,5212.8834,1380.813478,9094.057502,0.047836968,0.166660144,2.373144981,6.189695298,0.161558841,3,FALSE,7.096372097,0.133290851,5.41243392,8.782649766,0.062436475
610,facebook_S,16503.69177,333584.1087,0.001154503,2124.739546,0.000627964,333584.1087,0.001154503,2124.739546,0.000627964,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,334078.022,2127.88549,2402.621603,274.7361127,1438.579541,0.026563083,0.014929139,0.6760606,0.998521563,1.001480626,3,FALSE,1.461670424,0.114584062,0.016052547,2.91327332,0.024072207
611,search_S,12521.73043,434794.1984,0.001504782,2769.389799,0.00081849,434794.1984,0.001504782,2769.389799,0.00081849,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,809960,5158.980892,5904.026128,745.0452368,2567.178194,0.064401227,0.01945867,0.497613433,0.53680947,1.862858343,3,FALSE,0.448232094,0.101542636,0,1.735979495,0.022932696
612,newsletter,171541.9835,5093378.353,0.017627704,32441.90034,0.009588162,5093378.353,0.017627704,32441.90034,0.009588162,TRUE,1,0.951321128,NA,NA,0.049249908,NA,NA,0.049249908,0.445526924,0.048825106,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_158_8,4,158,8,1421,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.194747696
613,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
614,trend,0.199795246,55904097.33,0.193476361,356077.053,0.105342424,55904097.33,0.193476361,356077.053,0.105342424,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
615,season,0.212838802,77918.07456,0.000269664,496.2934685,0.000146824,77918.07456,0.000269664,496.2934685,0.000146824,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
616,holiday,1,6959499.542,0.024085867,278379.9817,0.082356394,6959499.542,0.024085867,278379.9817,0.082356394,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
617,competitor_sales_B,0.225214855,196215498.8,0.679074744,1249780.247,0.369737054,196215498.8,0.679074744,1249780.247,0.369737054,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
618,events,1.032433077,1314088.338,0.004547878,1314088.338,0.388762065,1314088.338,0.004547878,1314088.338,0.388762065,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
619,tv_S,346710.0396,10528874.63,0.036438981,67062.89576,0.019839998,10528874.63,0.036438981,67062.89576,0.019839998,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,2591412.147,16505.80985,25064.23982,8558.429964,74362.33408,0.206047363,0.464414629,4.505221783,4.062987297,0.246124324,2,FALSE,4.247987423,0.086790804,3.530320153,4.972214504,0.304957459
620,ooh_S,160422.7046,7419671.886,0.02567846,47259.0566,0.013981197,7419671.886,0.02567846,47259.0566,0.013981197,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,8239693.867,52482.12654,76941.7865,24459.65996,58039.1685,0.655151359,0.327271839,1.105884466,0.900479072,1.110519979,2,FALSE,0.972517559,0.032813687,0.700789299,1.245937721,0.644300513
621,print_S,364622.2095,3672326.865,0.012709416,23390.61698,0.006919919,3672326.865,0.012709416,23390.61698,0.006919919,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,601634.9778,3832.069922,5212.8834,1380.813478,8968.022269,0.047836968,0.161981444,2.340255384,6.103911842,0.163829365,2,FALSE,6.658902603,0.199649465,4.994830233,8.311695885,0.062436475
622,facebook_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,334078.022,2127.88549,2435.32348,307.4379895,0,0.026563083,0,0,0,Inf,2,FALSE,1.525111119,0.224071472,0,3.390329903,0
623,search_S,30250.91738,1050407.804,0.003635316,6690.49557,0.001979327,1050407.804,0.003635316,6690.49557,0.001979327,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,809960,5158.980892,5904.026128,745.0452368,6201.977903,0.064401227,0.046332088,1.202171133,1.296863801,0.771090996,2,FALSE,1.613799969,0.114814542,0.663204966,2.570670195,0.022932696
624,newsletter,138246.2342,5802980.236,0.020083313,36961.65755,0.010934798,5802980.236,0.020083313,36961.65755,0.010934798,TRUE,1,0.950889906,NA,NA,0.049467568,NA,NA,0.049467568,0.520749781,0.048954602,0,8782.740458,3.41E-05,65481090.25,1.00E-04,4_162_2,4,162,2,1451,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.28835586
625,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
626,trend,0.201251104,56311456.41,0.194890409,358671.6969,0.105945324,56311456.41,0.194890409,358671.6969,0.105945324,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
627,season,0.213550633,78178.66842,0.000270571,497.9533021,0.000147087,78178.66842,0.000270571,497.9533021,0.000147087,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
628,holiday,1,6959499.542,0.02408639,278379.9817,0.08222856,6959499.542,0.02408639,278379.9817,0.08222856,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
629,competitor_sales_B,0.224999453,196027832.4,0.678439998,1248584.92,0.368810069,196027832.4,0.678439998,1248584.92,0.368810069,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
630,events,1.036619735,1319417.147,0.00456642,1319417.147,0.389732666,1319417.147,0.00456642,1319417.147,0.389732666,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
631,tv_S,374880.4066,10656206.98,0.036880462,67873.92984,0.020048768,10656206.98,0.036880462,67873.92984,0.020048768,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,2591412.147,16505.80985,23875.43176,7369.621905,77966.03646,0.206047363,0.460818733,4.723551111,4.112123576,0.243183353,3,FALSE,4.31228801,0.053780903,3.632594283,4.992426925,0.290496845
632,ooh_S,201376.7786,7642622.166,0.026450635,48679.12208,0.014378958,7642622.166,0.026450635,48679.12208,0.014378958,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,8239693.867,52482.12654,76735.22552,24253.09898,59413.15967,0.655151359,0.330498785,1.13206464,0.92753715,1.078123933,3,FALSE,0.964726776,0.021907459,0.687404902,1.241327874,0.637077709
633,print_S,362621.3036,4081765.946,0.014126735,25998.50921,0.007679503,4081765.946,0.014126735,25998.50921,0.007679503,TRUE,1,0.951396175,NA,NA,0.04921193,NA,NA,0.04921193,0.434783584,0.048792047,0,9048.19821,3.82E-05,65481090.25,1.00E-04,4_165_5,4,165,5,1481,28,601634.9778,3832.069922,5212.8834,1380.813478,13169.35726,0.047836968,0.176512545,3.436617163,6.784455852,0.147395756,3,FALSE,7.096372097,0.133290851,5.41243392,8.782649766,0.085227491
