,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,MAPE_train,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
518,trend,0.349934273,97914039.72,0.338981223,623656.3039,0.199534289,97914039.72,0.338981223,623656.3039,0.199534289,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
519,season,0.369771795,135369.613,0.000468653,862.2268345,0.000275863,135369.613,0.000468653,862.2268345,0.000275863,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
520,holiday,0.867615273,6038168.094,0.020904312,241526.7238,0.077274715,6038168.094,0.020904312,241526.7238,0.077274715,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
521,competitor_sales_B,0.145558719,126816131.7,0.439041097,807746.0618,0.258432466,126816131.7,0.439041097,807746.0618,0.258432466,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
522,events,0.856089416,1089636.843,0.003772354,1089636.843,0.348621366,1089636.843,0.003772354,1089636.843,0.348621366,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
523,tv_S,449361.5781,3959250.355,0.013707039,25218.15513,0.008068365,3959250.355,0.013707039,25218.15513,0.008068365,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,2591412.147,16505.80985,24504.14433,7998.334478,5360.078589,0.206047363,0.146634434,0.324738903,1.527835069,0.65452091,2,FALSE,1.524798209,0.080625495,0.692204111,2.356232533,0.078859292
524,ooh_S,256741.2532,14155462.75,0.049006619,90162.18312,0.028846733,14155462.75,0.049006619,90162.18312,0.028846733,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,8239693.867,52482.12654,85530.04137,33047.91483,106739.9105,0.655151359,0.524260425,2.033833566,1.717959791,0.582085801,2,FALSE,1.273693352,0.053073138,0.727104818,1.822480551,0.723299386
525,print_S,363461.7543,3185486.252,0.011028245,20289.72135,0.006491548,3185486.252,0.011028245,20289.72135,0.006491548,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,601634.9778,3832.069922,4573.503488,741.4335659,4738.709099,0.047836968,0.117977378,1.236592545,5.294715849,0.188867548,2,FALSE,5.762310223,0.102570464,4.693956656,6.810906983,0.013073964
526,facebook_S,86606.50134,1317269.281,0.004560424,8390.250199,0.002684399,1317269.281,0.004560424,8390.250199,0.002684399,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,334078.022,2127.88549,2401.850223,273.964733,2787.160223,0.026563083,0.048786265,1.309826227,3.942998924,0.253614069,2,FALSE,1.861035054,0.352664123,0,5.516853675,0.005472007
527,search_S,223579.6553,4383353.978,0.015175298,27919.45209,0.008932625,4383353.978,0.015175298,27919.45209,0.008932625,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,809960,5158.980892,6532.233354,1373.252462,16583.86595,0.064401227,0.162341498,3.214562391,5.411815372,0.184780879,2,FALSE,2.816105466,0.321410374,0,6.146401675,0.021617987
528,newsletter,511156.0503,25211757.27,0.087283829,160584.4412,0.051377822,25211757.27,0.087283829,160584.4412,0.051377822,TRUE,1,0.933404967,NA,NA,0.057788792,NA,NA,0.057788792,0.188860203,0.074616667,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_181_6,3,181,6,1626,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.675692361
529,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
530,trend,0.312957488,87567678.6,0.303051632,557755.9147,0.167133777,87567678.6,0.303051632,557755.9147,0.167133777,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
531,season,0.325373943,119116.0206,0.000412233,758.7007683,0.000227348,119116.0206,0.000412233,758.7007683,0.000227348,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
532,holiday,1,6959499.542,0.02408523,278379.9817,0.083417668,6959499.542,0.02408523,278379.9817,0.083417668,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
533,competitor_sales_B,0.192407865,167632837.2,0.580138764,1067725.078,0.319948064,167632837.2,0.580138764,1067725.078,0.319948064,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
534,events,0.99839118,1270759.564,0.004397807,1270759.564,0.380788155,1270759.564,0.004397807,1270759.564,0.380788155,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
535,tv_S,389629.1345,5459147.41,0.018892856,34771.63955,0.01041946,5459147.41,0.018892856,34771.63955,0.01041946,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,2591412.147,16505.80985,24514.34585,8008.535999,17751.38196,0.206047363,0.267652356,1.075462647,2.106630324,0.474691733,1,FALSE,1.656157258,0.06024136,1.012520062,2.299377239,0.151649349
536,ooh_S,241189.7136,9861654.317,0.034128922,62813.08482,0.018822191,9861654.317,0.034128922,62813.08482,0.018822191,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,8239693.867,52482.12654,87744.7563,35262.62976,73939.80029,0.655151359,0.483499495,1.408856789,1.196847174,0.835528564,1,FALSE,1.091470871,0.013068098,0.951941602,1.231098231,0.704616385
537,print_S,221959.7918,4090782.308,0.014157258,26055.93827,0.007807765,4090782.308,0.014157258,26055.93827,0.007807765,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,601634.9778,3832.069922,4419.953796,587.8838737,12536.26424,0.047836968,0.200563832,3.271408011,6.799442285,0.147070886,1,FALSE,6.122521663,0.130191481,4.729177117,7.510286987,0.020510169
538,facebook_S,1571.010661,35880.3641,0.000124174,228.537351,6.85E-05,35880.3641,0.000124174,228.537351,6.85E-05,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,334078.022,2127.88549,2409.972114,282.0866231,102.1226392,0.026563083,0.001759151,0.047992545,0.107401151,9.310887177,1,FALSE,1.453996422,0.193735597,0,3.531243469,0.00814288
539,search_S,53892.89294,948946.3864,0.003284086,6044.2445,0.001811182,948946.3864,0.003284086,6044.2445,0.001811182,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,809960,5158.980892,6862.920377,1703.939485,4428.492546,0.064401227,0.046525165,0.858404526,1.171596605,0.853536102,1,FALSE,0.961092305,0.112036843,0,2.16527746,0.061476999
540,newsletter,229091.5702,5006700.03,0.017327039,31889.80911,0.009555908,5006700.03,0.017327039,31889.80911,0.009555908,TRUE,1,0.946847523,NA,NA,0.051463217,NA,NA,0.051463217,0.239832903,0.055860003,0,51372.45916,0.000684607,65481090.25,1.00E-04,3_182_9,3,182,9,1638,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.238862234
541,(Intercept),14698.60139,2307680.418,0.007989256,14698.60139,0.004692872,2307680.418,0.007989256,14698.60139,0.004692872,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
542,trend,0.41140386,115113657.1,0.398526793,733208.0071,0.234093816,115113657.1,0.398526793,733208.0071,0.234093816,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
543,season,0.37186401,136135.5513,0.000471305,867.1054222,0.000276844,136135.5513,0.000471305,867.1054222,0.000276844,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
544,holiday,0.860851449,5991095.263,0.020741344,239643.8105,0.076511895,5991095.263,0.020741344,239643.8105,0.076511895,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
545,competitor_sales_B,0.146197142,127372348.9,0.440966737,811288.8468,0.259022951,127372348.9,0.440966737,811288.8468,0.259022951,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
546,events,0.86252205,1097824.345,0.003800699,1097824.345,0.350506115,1097824.345,0.003800699,1097824.345,0.350506115,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
547,tv_S,444579.3291,3917114.752,0.013561164,24949.77549,0.0079658,3917114.752,0.013561164,24949.77549,0.0079658,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,2591412.147,16505.80985,24504.14433,7998.334478,5303.034925,0.206047363,0.147224267,0.321282928,1.511575361,0.661561458,2,FALSE,1.524798209,0.080625495,0.692204111,2.356232533,0.078859292
548,ooh_S,248306.3164,13690401.4,0.047396564,87200.00893,0.027840644,13690401.4,0.047396564,87200.00893,0.027840644,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,8239693.867,52482.12654,85530.04137,33047.91483,103233.0943,0.655151359,0.514552021,1.967014317,1.66151821,0.601859188,2,FALSE,1.273693352,0.053073138,0.727104818,1.822480551,0.723299386
549,print_S,364108.5375,3191154.851,0.01104787,20325.82708,0.006489496,3191154.851,0.01104787,20325.82708,0.006489496,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,601634.9778,3832.069922,4573.503488,741.4335659,4747.14167,0.047836968,0.119939155,1.238793072,5.30413784,0.188532054,2,FALSE,5.762310223,0.102570464,4.693956656,6.810906983,0.013073964
550,facebook_S,90887.83803,1616930.912,0.005597861,10298.923,0.003288172,1616930.912,0.005597861,10298.923,0.003288172,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,334078.022,2127.88549,2225.566163,97.6806725,4564.460615,0.026563083,0.060772146,2.145068724,4.839979901,0.206612428,2,FALSE,1.861035054,0.352664123,0,5.516853675,0.001159864
551,search_S,213760.4771,4190845.704,0.014508828,26693.28474,0.008522456,4190845.704,0.014508828,26693.28474,0.008522456,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,809960,5158.980892,6532.233354,1373.252462,15855.53522,0.064401227,0.157512411,3.073385141,5.174139098,0.193268867,2,FALSE,2.816105466,0.321410374,0,6.146401675,0.021617987
552,newsletter,342147.9814,10222785.74,0.035391578,65113.28496,0.02078894,10222785.74,0.035391578,65113.28496,0.02078894,TRUE,1,0.933613763,NA,NA,0.057698129,NA,NA,0.057698129,0.19561955,0.074501424,0,115908.8219,0.001670278,65481090.25,1.00E-04,3_184_9,3,184,9,1656,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.340931944
553,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
554,trend,0.30228204,84580614.06,0.292728245,538730.0259,0.160742123,84580614.06,0.292728245,538730.0259,0.160742123,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
555,season,0.320857637,117462.648,0.000406531,748.1697327,0.000223233,117462.648,0.000406531,748.1697327,0.000223233,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
556,holiday,1,6959499.542,0.024086395,278379.9817,0.083060879,6959499.542,0.024086395,278379.9817,0.083060879,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
557,competitor_sales_B,0.199750926,174030383.4,0.602308335,1108473.78,0.330737884,174030383.4,0.602308335,1108473.78,0.330737884,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
558,events,1.009796209,1285275.968,0.00444826,1285275.968,0.383490762,1285275.968,0.00444826,1285275.968,0.383490762,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
559,tv_S,381187.1834,3674555.602,0.012717408,23404.81275,0.006983348,3674555.602,0.012717408,23404.81275,0.006983348,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,2591412.147,16505.80985,24707.56263,8201.752782,5822.930939,0.206047363,0.198613466,0.352780687,1.417974214,0.705231442,4,FALSE,2.22201175,0.26499224,0.020124567,4.4225589,0.091593998
560,ooh_S,199915.1794,9446472.389,0.032693653,60168.61394,0.017952648,9446472.389,0.032693653,60168.61394,0.017952648,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,8239693.867,52482.12654,86885.61496,34403.48842,70904.75705,0.655151359,0.510591435,1.351026754,1.146459145,0.872250881,4,FALSE,1.094901763,0.022751783,0.905991597,1.283977122,0.716951796
561,print_S,266950.761,3823214.525,0.013231908,24351.68487,0.007265869,3823214.525,0.013231908,24351.68487,0.007265869,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,601634.9778,3832.069922,4624.347008,792.2770862,8621.005284,0.047836968,0.206648631,2.249699369,6.354707864,0.157363646,4,FALSE,5.882115638,0.153636292,4.610088747,7.162517032,0.023395809
562,facebook_S,17335.24083,360848.1724,0.001248873,2298.396002,0.000685778,360848.1724,0.001248873,2298.396002,0.000685778,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,334078.022,2127.88549,2611.349805,483.464315,1732.684993,0.026563083,0.019504211,0.814275487,1.080131432,0.925813258,4,FALSE,2.39008154,0.433687194,0,5.968123121,0.069354145
563,search_S,38098.10171,1195948.964,0.004139105,7617.509322,0.002272854,1195948.964,0.004139105,7617.509322,0.002272854,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,809960,5158.980892,5854.591656,695.6107642,6262.918673,0.064401227,0.064642257,1.213983693,1.476553118,0.67725298,4,FALSE,1.143859346,0.13149706,0.051111593,2.235730923,0.01133335
564,newsletter,178986.3334,3464750.518,0.011991286,22068.47464,0.006584622,3464750.518,0.011991286,22068.47464,0.006584622,TRUE,1,0.945297063,NA,NA,0.052208414,NA,NA,0.052208414,0.21499736,0.056088473,0,32384.94752,0.000394609,65481090.25,1.00E-04,3_186_4,3,186,4,1669,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.1295888
565,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA
566,trend,0.275738096,77153434.22,0.267020529,491423.1479,0.146495865,77153434.22,0.267020529,491423.1479,0.146495865,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA
567,season,0.292696033,107152.9773,0.000370846,682.5030403,0.000203458,107152.9773,0.000370846,682.5030403,0.000203458,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA
568,holiday,1,6959499.542,0.024086151,278379.9817,0.08298656,6959499.542,0.024086151,278379.9817,0.08298656,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA
569,competitor_sales_B,0.207857741,181093340,0.62674643,1153460.764,0.343852815,181093340,0.62674643,1153460.764,0.343852815,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA
570,events,1.012154716,1288277.892,0.004458604,1288277.892,0.384042521,1288277.892,0.004458604,1288277.892,0.384042521,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,NA
571,tv_S,564386.382,5071911.795,0.017553393,32305.17067,0.009630344,5071911.795,0.017553393,32305.17067,0.009630344,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,2591412.147,16505.80985,28878.96013,12373.15027,16027.20387,0.206047363,0.288229143,0.971003787,1.957199977,0.510933993,6,TRUE,1.549772666,0.074443492,0.937701659,2.174464615,0.220505061
572,ooh_S,179700.9527,8649304.479,0.029934401,55091.11133,0.016422955,8649304.479,0.029934401,55091.11133,0.016422955,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,8239693.867,52482.12654,87613.05757,35130.93103,64712.84998,0.655151359,0.491527006,1.2330455,1.049711873,0.952642364,6,TRUE,1.095510602,0.013224213,0.985748533,1.205448291,0.724470784
573,print_S,460726.4461,3129922.69,0.010832358,19935.81331,0.005942972,3129922.69,0.010832358,19935.81331,0.005942972,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,601634.9778,3832.069922,5033.689128,1201.619206,4801.668579,0.047836968,0.177868814,1.253022172,5.202361573,0.192220396,6,TRUE,5.45992663,0.09764394,4.64879641,6.270998766,0.031315757
574,facebook_S,15385.02655,288560.9667,0.000998681,1837.967941,0.000547908,288560.9667,0.000998681,1837.967941,0.000547908,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,334078.022,2127.88549,2417.64077,289.7552793,1509.460605,0.026563083,0.016398487,0.709371163,0.863753219,1.157738088,6,TRUE,0.979683494,0.206315512,0,2.696675696,0.0461297
575,search_S,31805.98321,457104.2615,0.001581993,2911.492112,0.000867931,457104.2615,0.001581993,2911.492112,0.000867931,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,809960,5158.980892,5269.551717,110.5708248,1738.691829,0.064401227,0.02597655,0.337022343,0.564354118,1.771937101,6,TRUE,1.889397852,0.215562122,0.08313325,3.664362975,0.000107046
576,newsletter,200335.0533,4743448.328,0.016416613,30213.04668,0.009006671,4743448.328,0.016416613,30213.04668,0.009006671,TRUE,1,0.945803679,NA,NA,0.051966094,NA,NA,0.051966094,0.228067599,0.054812484,0,20466.78779,0.000212582,65481090.25,1.00E-04,3_187_1,3,187,1,1675,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA,NA,NA,NA,0.237898863
577,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.944449144,NA,NA,0.052611484,NA,NA,0.052611484,0.232364532,0.058653568,0,71105.26398,0.000985989,65481090.25,1.00E-04,3_187_3,3,187,3,1677,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
578,trend,0.338038698,94585575.18,0.327353751,602455.8929,0.181780455,94585575.18,0.327353751,602455.8929,0.181780455,TRUE,1,0.944449144,NA,NA,0.052611484,NA,NA,0.052611484,0.232364532,0.058653568,0,71105.26398,0.000985989,65481090.25,1.00E-04,3_187_3,3,187,3,1677,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
579,season,0.346372142,126803.243,0.000438857,807.6639682,0.000243698,126803.243,0.000438857,807.6639682,0.000243698,TRUE,1,0.944449144,NA,NA,0.052611484,NA,NA,0.052611484,0.232364532,0.058653568,0,71105.26398,0.000985989,65481090.25,1.00E-04,3_187_3,3,187,3,1677,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
