,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,MAPE_train,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
671,search_S,41454.66409,913691.512,0.003162167,5819.69116,0.001716539,913691.512,0.003162167,5819.69116,0.001716539,TRUE,1,0.951889201,NA,NA,0.048961697,NA,NA,0.048961697,0.436561282,0.049031043,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_207_9,3,207,9,1863,29,809960,5158.980892,6309.378337,1150.397445,3350.888577,0.064401227,0.034031173,0.649525293,1.12806992,0.886469874,7,FALSE,0.57140132,0.135056084,0,1.537555078,0.012210634
672,newsletter,238129.6165,5702809.587,0.019736679,36323.62794,0.010713784,5702809.587,0.019736679,36323.62794,0.010713784,TRUE,1,0.951889201,NA,NA,0.048961697,NA,NA,0.048961697,0.436561282,0.049031043,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_207_9,3,207,9,1863,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,0.20254877
673,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
674,trend,0.216879915,60684506.38,0.210019585,386525.5183,0.114139051,60684506.38,0.210019585,386525.5183,0.114139051,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
675,season,0.227601961,83322.71356,0.000288367,530.7179208,0.000156718,83322.71356,0.000288367,530.7179208,0.000156718,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
676,holiday,1,6959499.542,0.024085739,278379.9817,0.082204215,6959499.542,0.024085739,278379.9817,0.082204215,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
677,competitor_sales_B,0.221660085,193118451.9,0.668352758,1230053.834,0.363228741,193118451.9,0.668352758,1230053.834,0.363228741,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
678,events,1.037373184,1320376.142,0.004569615,1320376.142,0.389900466,1320376.142,0.004569615,1320376.142,0.389900466,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
679,tv_S,334729.4493,10220178.55,0.03537044,65096.67867,0.019222723,10220178.55,0.03537044,65096.67867,0.019222723,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,2591412.147,16505.80985,24713.94025,8208.130396,72066.45036,0.206047363,0.43121574,4.366126292,3.94386457,0.253558403,8,FALSE,4.055851401,0.038095676,3.684288812,4.427478577,0.292712817
680,ooh_S,197941.8504,8653298.765,0.029947714,55116.55264,0.016275642,8653298.765,0.029947714,55116.55264,0.016275642,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,8239693.867,52482.12654,82845.59382,30363.46728,66420.45561,0.655151359,0.365105033,1.265582399,1.050196634,0.952202633,8,FALSE,0.815849099,0.037522512,0.449073672,1.181081868,0.664993029
681,print_S,233287.753,4056752.344,0.014039785,25839.1869,0.007630183,4056752.344,0.014039785,25839.1869,0.007630183,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,601634.9778,3832.069922,4305.748113,473.6781904,10544.21946,0.047836968,0.171164863,2.751572826,6.742879808,0.148304586,8,FALSE,6.186813731,0.155299743,4.667711654,7.697377793,0.010792956
682,facebook_S,11251.45598,341694.5831,0.001182552,2176.398619,0.00064268,341694.5831,0.001182552,2176.398619,0.00064268,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,334078.022,2127.88549,2570.893251,443.0077602,2803.265831,0.026563083,0.014416977,1.317395059,1.02279875,0.977709447,8,FALSE,1.840645289,0.174215921,0.146319854,3.545012394,0.282869861
683,search_S,13211.62837,428923.3934,0.001484437,2731.996136,0.000806745,428923.3934,0.001484437,2731.996136,0.000806745,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,809960,5158.980892,6693.530763,1534.549872,2383.232775,0.064401227,0.018097386,0.461958054,0.529561205,1.888355852,8,FALSE,0.171558592,0.05248583,0,0.682576813,0.061151015
684,newsletter,300001.8297,3079887.262,0.010659008,19617.11632,0.005792836,3079887.262,0.010659008,19617.11632,0.005792836,TRUE,1,0.952113429,NA,NA,0.048847467,NA,NA,0.048847467,0.390293495,0.049372102,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_208_8,3,208,8,1871,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.057912281
685,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
686,trend,0.21699386,60716389.03,0.21012969,386728.5926,0.113827119,60716389.03,0.21012969,386728.5926,0.113827119,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
687,season,0.234519374,85855.10652,0.000297131,546.8478122,0.000160956,85855.10652,0.000297131,546.8478122,0.000160956,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
688,holiday,1,6959499.542,0.024085712,278379.9817,0.081936511,6959499.542,0.024085712,278379.9817,0.081936511,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
689,competitor_sales_B,0.216084171,188260509.1,0.651539446,1199111.523,0.352938503,188260509.1,0.651539446,1199111.523,0.352938503,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
690,events,1.046120076,1331509.249,0.00460814,1331509.249,0.391907568,1331509.249,0.00460814,1331509.249,0.391907568,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
691,tv_S,384222.982,12894275.83,0.044625022,82129.1454,0.024173346,12894275.83,0.044625022,82129.1454,0.024173346,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,2591412.147,16505.80985,24139.24935,7633.4395,107357.7751,0.206047363,0.446788333,6.504241601,4.975771933,0.200973842,6,FALSE,4.907094506,0.105828146,4.009658836,5.814197669,0.372433046
692,ooh_S,232520.0743,9431886.832,0.032642248,60075.7123,0.017682285,9431886.832,0.032642248,60075.7123,0.017682285,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,8239693.867,52482.12654,84918.34287,32436.21633,71105.68013,0.655151359,0.326816104,1.354855163,1.144688988,0.873599738,6,FALSE,1.086657596,0.016075383,0.949475242,1.223586184,0.696631809
693,print_S,220112.5883,4747704.839,0.016431045,30240.15821,0.008900687,4747704.839,0.016431045,30240.15821,0.008900687,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,601634.9778,3832.069922,4358.36059,526.2906681,26374.2575,0.047836968,0.16450859,6.882509461,7.891337796,0.126721226,6,FALSE,7.350093182,0.10354285,6.460330275,8.225901166,0.051797316
694,facebook_S,24086.13554,651675.3224,0.002255344,4150.798232,0.001221718,651675.3224,0.002255344,4150.798232,0.001221718,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,334078.022,2127.88549,2873.9319,746.0464095,2989.648562,0.026563083,0.022580635,1.404985642,1.950668046,0.512644887,6,FALSE,2.300802845,0.240736929,0.249403356,4.354352306,0.099978261
695,search_S,21650.95634,1134377.816,0.0039259,7225.336408,0.002126657,1134377.816,0.0039259,7225.336408,0.002126657,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,809960,5158.980892,6186.640251,1027.659359,7695.659736,0.064401227,0.039306339,1.491701539,1.400535602,0.714012553,6,FALSE,0.571318574,0.071728642,0,1.184439495,0.028150827
696,newsletter,237025.1373,2733533.616,0.009460322,17411.04214,0.00512465,2733533.616,0.009460322,17411.04214,0.00512465,TRUE,1,0.951959447,NA,NA,0.048925939,NA,NA,0.048925939,0.42428544,0.050672841,0,16761.25878,0.000155987,65481090.25,1.00E-04,3_209_3,3,209,3,1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.032343881
697,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
698,trend,0.19751181,55265175.98,0.191260347,352007.4903,0.103635274,55265175.98,0.191260347,352007.4903,0.103635274,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
699,season,0.210604792,77100.22673,0.000266827,491.0842467,0.000144581,77100.22673,0.000266827,491.0842467,0.000144581,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
700,holiday,1,6959499.542,0.024085263,278379.9817,0.081958442,6959499.542,0.024085263,278379.9817,0.081958442,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
701,competitor_sales_B,0.22457707,195659837.2,0.677134701,1246241.001,0.366908463,195659837.2,0.677134701,1246241.001,0.366908463,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
702,events,1.045374052,1330559.705,0.004604768,1330559.705,0.391732912,1330559.705,0.004604768,1330559.705,0.391732912,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
703,tv_S,453521.2141,12945112.28,0.044800123,82452.94447,0.024275147,12945112.28,0.044800123,82452.94447,0.024275147,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,2591412.147,16505.80985,23737.47827,7231.668422,106050.1775,0.206047363,0.496309701,6.425021157,4.995389212,0.200184602,3,FALSE,4.378142795,0.145597448,3.433050824,5.318223357,0.38098742
704,ooh_S,206650.1884,7998780.184,0.02768198,50947.64449,0.014999604,7998780.184,0.02768198,50947.64449,0.014999604,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,8239693.867,52482.12654,84630.89283,32148.7663,60704.55667,0.655151359,0.306669584,1.156671055,0.970761816,1.030118803,3,FALSE,0.967802725,0.025360447,0.80395936,1.132322388,0.674937569
705,print_S,435830.3086,3732121.21,0.012916032,23771.47268,0.00699861,3732121.21,0.012916032,23771.47268,0.00699861,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,601634.9778,3832.069922,4805.485163,973.4152411,9584.686335,0.047836968,0.143087825,2.501177309,6.203298259,0.161204565,3,FALSE,6.205762844,0.078604348,5.698450307,6.71620687,0.041784313
706,facebook_S,34431.2711,1161005.39,0.004017979,7394.938788,0.00217716,1161005.39,0.004017979,7394.938788,0.00217716,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,334078.022,2127.88549,2622.478006,494.5925152,6737.895497,0.026563083,0.044512417,3.166474666,3.475252226,0.287748898,3,FALSE,2.481433977,0.271546461,0.723290764,4.239231019,0.081065516
707,search_S,8942.476228,245711.648,0.000850353,1565.042344,0.000460767,245711.648,0.000850353,1565.042344,0.000460767,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,809960,5158.980892,5744.287463,585.3065718,1162.14463,0.064401227,0.009420473,0.225266318,0.303362694,3.296384224,3,FALSE,0.271751245,0.113441971,0,1.000880419,0.005798358
708,newsletter,233857.223,3577703.894,0.012381629,22787.92289,0.006709041,3577703.894,0.012381629,22787.92289,0.006709041,TRUE,1,0.952013377,NA,NA,0.04889847,NA,NA,0.04889847,0.467022013,0.049631031,0,8658.746383,3.22E-05,65481090.25,1.00E-04,3_210_8,3,210,8,1889,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.099402462
709,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
710,trend,0.216925667,60697308.24,0.21006417,386607.0588,0.114167068,60697308.24,0.21006417,386607.0588,0.114167068,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
711,season,0.227577414,83313.72737,0.000288336,530.6606839,0.000156707,83313.72737,0.000288336,530.6606839,0.000156707,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
712,holiday,1,6959499.542,0.024085771,278379.9817,0.082207051,6959499.542,0.024085771,278379.9817,0.082207051,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
713,competitor_sales_B,0.221665678,193123324.9,0.668370512,1230084.872,0.363250438,193123324.9,0.668370512,1230084.872,0.363250438,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
714,events,1.037282743,1320261.028,0.004569223,1320261.028,0.389879924,1320261.028,0.004569223,1320261.028,0.389879924,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
715,tv_S,334683.3719,10218771.68,0.035365618,65087.71774,0.01922074,10218771.68,0.035365618,65087.71774,0.01922074,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,2591412.147,16505.80985,24713.94025,8208.130396,72056.53,0.206047363,0.431551752,4.365525269,3.943321674,0.253593311,8,FALSE,4.055851401,0.038095676,3.684288812,4.427478577,0.292712817
716,ooh_S,197697.1751,8642602.448,0.029910735,55048.42324,0.016256085,8642602.448,0.029910735,55048.42324,0.016256085,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,8239693.867,52482.12654,82845.59382,30363.46728,66338.35348,0.655151359,0.364988116,1.264018016,1.048898489,0.953381104,8,FALSE,0.815849099,0.037522512,0.449073672,1.181081868,0.664993029
717,print_S,235307.4826,4045334.812,0.01400029,25766.46377,0.00760897,4045334.812,0.01400029,25766.46377,0.00760897,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,601634.9778,3832.069922,4305.748113,473.6781904,10405.8917,0.047836968,0.170839645,2.715475424,6.723902303,0.14872316,8,FALSE,6.186813731,0.155299743,4.667711654,7.697377793,0.010673128
718,facebook_S,11471.41198,348374.4096,0.001205671,2218.945284,0.000655266,348374.4096,0.001205671,2218.945284,0.000655266,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,334078.022,2127.88549,2570.893251,443.0077602,2858.067195,0.026563083,0.014712295,1.343148965,1.042793559,0.958962578,8,FALSE,1.840645289,0.174215921,0.146319854,3.545012394,0.282869861
719,search_S,13030.4976,424050.4644,0.001467574,2700.958372,0.000797607,424050.4644,0.001467574,2700.958372,0.000797607,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,809960,5158.980892,6196.571926,1037.591035,2333.69752,0.064401227,0.017908192,0.452356302,0.523544946,1.910055684,8,FALSE,0.171558592,0.05248583,0,0.682576813,0.029983799
720,newsletter,300369.903,3083665.987,0.0106721,19641.18463,0.005800144,3083665.987,0.0106721,19641.18463,0.005800144,TRUE,1,0.952118605,NA,NA,0.048844827,NA,NA,0.048844827,0.390485133,0.049361882,0,12930.47019,9.75E-05,65481090.25,1.00E-04,3_212_2,3,212,2,1901,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.057912281
721,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
722,trend,0.183261744,51277908.69,0.17746637,326610.8834,0.096226373,51277908.69,0.17746637,326610.8834,0.096226373,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
723,season,0.205981078,75407.53314,0.000260976,480.3027589,0.000141507,75407.53314,0.000260976,480.3027589,0.000141507,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
724,holiday,1,6959499.542,0.02408595,278379.9817,0.082016544,6959499.542,0.02408595,278379.9817,0.082016544,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
725,competitor_sales_B,0.224453984,195552599.5,0.676782867,1245557.959,0.366967332,195552599.5,0.676782867,1245557.959,0.366967332,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
726,events,1.043512945,1328190.875,0.004596701,1328190.875,0.391312711,1328190.875,0.004596701,1328190.875,0.391312711,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
727,tv_S,434106.9487,13665512.03,0.047294612,87041.4779,0.025644233,13665512.03,0.047294612,87041.4779,0.025644233,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,2591412.147,16505.80985,23755.21312,7249.403271,115062.1766,0.206047363,0.487095714,6.97101067,5.273384262,0.189631544,7,FALSE,5.138658254,0.149738275,4.077571939,6.219898115,0.400209713
728,ooh_S,206456.2024,8522053.417,0.029493751,54280.59501,0.015992195,8522053.417,0.029493751,54280.59501,0.015992195,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,8239693.867,52482.12654,86959.70895,34477.58241,64166.83582,0.655151359,0.303761446,1.222641689,1.034268209,0.966867193,7,FALSE,0.962705996,0.038072914,0.69111857,1.235833008,0.696530026
729,print_S,341950.0766,3675141.389,0.012719201,23408.54388,0.006896645,3675141.389,0.012719201,23408.54388,0.006896645,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,601634.9778,3832.069922,4582.716593,750.6466708,7904.029306,0.047836968,0.130997332,2.062600492,6.108589968,0.1637039,7,FALSE,6.400596778,0.126879492,5.500880971,7.316163389,0.021412352
730,facebook_S,43872.24209,1239022.464,0.0042881,7891.862831,0.002325107,1239022.464,0.0042881,7891.862831,0.002325107,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,334078.022,2127.88549,2272.758184,144.8726935,10375.61644,0.026563083,0.044163917,4.876021986,3.70878173,0.269630319,7,FALSE,2.153860275,0.356635997,0,4.697065202,0.099527656
731,search_S,43254.28272,953356.44,0.003299446,6072.334013,0.001789036,953356.44,0.003299446,6072.334013,0.001789036,TRUE,1,0.951800837,NA,NA,0.04900664,NA,NA,0.04900664,0.458926832,0.049702626,0,8029.656634,2.26E-05,65481090.25,1.00E-04,3_214_6,3,214,6,1923,46,809960,5158.980892,6309.378337,1150.397445,3496.356442,0.064401227,0.033981591,0.677722309,1.177041385,0.8495878,7,FALSE,0.57140132,0.135056084,0,1.537555078,0.012210634
